par_id,art_id,keyword,country_code,text,label
10433,@@14994957,refugee,ca,"They are from one of the 10,000 households the Furniture Bank is on track to serve this year -- with another 10,000 on a wait list -- through 90 social service agencies . These clients include women and children escaping violent situations , newcomers and refugees , veterans and those dealing with mental illness .",0
4690,@@1217699,women,ca,"To the chagrin of women everywhere , otherwise attractive men turn into strange , creepier versions of their former clean-shaven selves , usually documenting their lip worm 's growth on any social media platforms they can . Lucky us , we get to watch them grow . <h> gallery <h> video <h> video",0
5415,@@30054265,migrant,bd,"Each one of these migrant workers often holds odd jobs . But before that , they have to spend two to three lakh taka on average just to get to the country , often selling their properties , or taking loans to do so .",0
4955,@@3567063,immigrant,za,"That 's a shocking figure , given these countries ' relative proximity to Syria , as well as the incredible resources at their disposal . As Sultan Sooud al-Qassemi , a Dubai-based political commentator , observes , these countries include some of the Arab world 's largest military budgets , its highest standards of living , as well as a lengthy history -- especially in the case of the United Arab Emirates -- of welcoming immigrants from other Arab nations and turning them into citizens .",0
2550,@@24818443,migrant,sg,"Former Korean Air executive Cho Hyun-Ah known for a "" nut rage "" tantrum that sparked national uproar was summoned for questioning for illegally hiring immigrants to work as maids , the latest scandal to engulf her billionaire family",0
7540,@@24149675,poor-families,ke,"At the same time , Makueni County government has spent Sh265 million on bursaries and scholarships to support students from poor families to pursue education .",0
5105,@@2929872,migrant,ie,"This movie gets a lot of slack , from a clunky script to horrific accents , but it 's an Irish immigration story that is second only to "" Gang of New York . "" It shows the cruelty and injustices that faced Irish immigrants in the cold new world and their struggle for a better life .",2
9615,@@40050611,homeless,my,"Richards was considered homeless and had been living in nearby woods , according to police .",0
2156,@@1895244,disabled,gh,""" At the moment there are 12 centres for disabled children and adults around Greece but we are opening increasing numbers of homes in the community and hope to eventually close all big institutions . """,0
874,@@24008472,in-need,au,""" It can be completely perplexing and sometimes impossible for patients in need of surgery to work out how much they will be out of pocket , "" Choice chief executive Alan Kirkland said .",0
7149,@@17463340,immigrant,gh,30 African immigrants killed in airstrike off Yemen western coast,0
10107,@@4701150,migrant,jm,At least two-thirds of America 's immigrants enter the country legally .,0
553,@@20250893,homeless,ng,"George Okoh in Makurdi Benue State Governor , Samuel Ortom , has called on the federal government to urgently intervene in the problem of flooding which has rendered many residents of Makurdi , the state capital , homeless . Ortom who inspected flooded areas in the town yesterday described the problem as overwhelming .",0
6193,@@10333156,homeless,hk,What would you do if you saw a homeless person ?,2
9127,@@7373232,hopeless,in,"Do you secretly or openly consider yourself to be a hopeless romantic ? Do your binge-watching sessions almost always turn towards the PS I Love You , A Walk To Remember or The Vow league of movies ? Can you not help but dream of that perfect night where your partner professes their love for you ?",0
4000,@@3460483,in-need,ph,"People tend to associate sexual urges with horny teenagers , philandering husbands and nymphomaniacs . But LLL reminds us that even senior citizens , couples who have been married for decades , and persons with disabilities are more than marginalized populations in need of Viagra or a distraction . They have sexual urges ! And they are perfectly capable of having satisfying , exciting sex lives .",0
4098,@@20718533,refugee,hk,""" We started Talents Displaced because we want people to know that there are these untapped talents in the refugee community , "" the anthropology professor says . "" We want everyone to appreciate them as artists , not just as asylum seekers . """,1
6700,@@7589333,women,pk,NFWWD Chairperson Abia Akram shared that 10 per cent population in Pakistan suffers one or the other form of disability and more than half of this population is that of women who are segregated from the society .,0
7381,@@15724584,hopeless,nz,"But as impressive as Smith 's innings was , he had costly letoffs along the way and some hopeless bowling to help him out .",0
7771,@@16627885,refugee,jm,"WASHINGTON , United States ( AFP ) -- The United Nations hopes that US President Donald Trump 's decision to ban refugees is a temporary measure and that they will again be given protection , its spokesman said Saturday .",0
9034,@@3869758,refugee,ie,"Mr Cameron opposes Mr Assad 's government in Syria , where the more than four-year civil war has forced millions of refugees to flee the country . In 2013 Mr Cameron failed to win parliamentary approval for air strikes on Assad 's forces .",0
910,@@25769487,women,pk,"She maintained that political parties ' leaderships must be aware of the value of women voters and tailor issue-based political campaigns . "" When maximum people exercise their right to vote , better leadership will be elected , which will certainly bring a positive change . """,0
2867,@@8261460,poor-families,za,"Effectively , poor families in South Africa are not able to afford a healthy and balanced diet , which has serious implications especially for the optimal development of babies ( including those as yet unborn ) and children , and the health of vulnerable persons such as old people and pregnant women .",0
4671,@@24152597,migrant,ke,"Uganda is considering a request from Israel to take in 500 migrants from Eritrea and Sudan , a minister said on Friday , the first time the East African nation has acknowledged it is in talks over such a deal .",0
7661,@@22567062,vulnerable,lk,"Though AMD noted that their processors were not vulnerable to Meltdown and Spectre , Google researchers have carried out a successful demonstration attack on AMD FX and AMD PRO CPUs . In addition , ARM has also confirmed that their Cortex-A processors are vulnerable to attack . <h> Help is on the way",0
5641,@@2793292,refugee,ca,George Jonas : The problem with accepting refugees,0
5488,@@16773771,hopeless,gb,"One more recording session in Minneapolis in June added two more songs and the album , entitled ' Night Driver ' , was ready ; a bright and vibrant 21st Century update of those classic 80 's records they loved , tackling far more mature themes than they ever could before . The retro-modernist synth rock of ' New York ' captures the displaced melancholy of wandering a city at dawn without the partner you once shared it with . ' Kids With Computers ' and ' I Will Break Your Heart ' confront the hopelessness of relationships doomed from the start . And both the sizzling Daft Punk disco track ' On What You 're On ' and the more Cyndi Lauper ' Out Of Our Minds ' are liberally scattered with references to lost weekends , prescription drugs and all-round high times .",0
8353,@@25534375,migrant,ke,"The protocol provided for cross-border movement of citizens , removed restrictions on movement of labour and services as well as gave rights to residence to migrants in the EAC .",0
4153,@@14606899,disabled,za,"During the disruption , cellphone signals and television coverage from the House was disabled , thus preventing journalists from reporting events .",0
2388,@@9437065,homeless,tz,"Fashions good and bad such as in trousers tied so low backsides showing . Or dresses and skirts cut so high if a girl reaches out to pick up something from a shelf or cupboard her undies are exposed for the world to see . Lavish lifestyles for the rich and famous in which they spend millions of dollars in attire , luxury vehicles on land and sea , et cetera while fellow Americans wallow in misery , jobless , hungry and homeless .",4
1864,@@21611166,migrant,us,"In a possible bid to steal the film 's thunder , Black posted another video from the set of The House with a Clock in its Walls , in which he and co-star Cate Blanchett enact a slow-motion fight scene as "" Immigrant Song "" booms in the background . Eli Roth and Owen Vaccaro are also featured in the clip . Take a look below .",0
2511,@@25271853,poor-families,bd,"Since the crown prince took power last year , judges who once would have automatically given fathers custody of children in divorce cases have started allowing some mothers custody instead . Women no longer need a guardian to register a business . More private companies are hiring women for technical and manual labour jobs , helping pull poor families or single mothers up the socio-economic ladder .",0
6603,@@3704506,migrant,au,"Anti-immigration attitudes have been rising across Europe , as more than 600,000 migrants and refugees -- most fleeing violence in Syria , Iraq and Afghanistan -- have made the dangerous journey to the continent this year , according to the UN .",0
6271,@@4713083,vulnerable,bd,"On the other hand , in Europe and North America , educated and young Muslims are surprisingly found to be vulnerable to such extremism .",0
3277,@@657687,vulnerable,in,"The mushrooming construction activities have drawn thousands of migrant labourers to the city . But unhygienic shelters without basic amenities in slums and near water bodies make migrant labourers vulnerable to malaria , dengue and other vector-borne diseases .",0
1301,@@20293224,homeless,nz,"Government support to bring the Housing First programme to Wellington will make a real difference for the homeless , says National 's Wellington Central candidate Nicola Willis .",4
5312,@@14220386,vulnerable,ie,"This means making sure that everyone benefits , particularly vulnerable people or those who need extra support . ' <h> Cookies on Southern Star website",0
9717,@@18335570,migrant,ie,Irish immigrants in ? America speak out about the difficulties undocumented workers face <h> ' excuse like Walter Mitty ',0
3040,@@17222746,immigrant,lk,"6 ) As long ago as the 1960s research work done in London made the point , supported by academic work today , that immigrants , apart from refugees , only journey to a country if they hear on the grape vine that lots of jobs are available . If not they do n't come .",0
4375,@@23665547,vulnerable,ca,"And she 's got just the right actress in Vera Farmiga , who plays Laura with a protective anger -- a sense of propping up her own boundaries -- that ca n't mask how vulnerable she still is to her dad 's bad parenting . Is Laura right that he was n't there for her ? Of course ! But the movie is still tough enough to say : That 's no excuse for playing life 's victim .",0
3954,@@1815374,homeless,tz,""" If a single human being is rendered homeless and forced to live in the street in any country , it is shame to the people of that country , "" he adds .",2
9186,@@9887720,women,us,One bright spot in all of this is that while the Atlanta Mission currently does not offer day services to men - only women - they will begin offering those services at some point in 2017 to help bridge the gap of the closing of Open Door Community .,0
932,@@40018161,vulnerable,sg,""" Laughter improves mood , than able to offset the damage of stress and feelings of anxiety . Because these negative emotions increase the production of stress hormones that suppress the immune system . As a result we become more vulnerable to various diseases , "" she said .",0
10447,@@20361725,women,ph,"NU thus gave new coach Babes Castillo a winning welcome in the collegiate level , after he took over from Roger Gorayeb following the conclusion of the UAAP Season 79 women 's volleyball tournament .",0
1669,@@4663904,vulnerable,pk,Here follow the pointers pertaining to some major incidents of violence/terrorism and personal enmity that have made both Pakistani arbiters and other judicial officers vulnerable in recent years :,0
123,@@20841654,women,nz,"Could it be that these women understand , like few others , what it is to be valued for their appearance above and beyond anything else ? Might they realise that without their appearance , they have no brand , no iconic status , no clout ? For proof , you can google Evangelista , who was quickly hunted down by paparazzi that same week , and the cruel ways in which she was described in headlines .",0
4132,@@19545531,women,pk,"More than half of the country 's population is under 25-years old and Crown Prince Mohammed bin Salman has called for opening for entertainment to appease the youth . However , strict gender segregation rules and restrictions on women 's movement still remain in place .",0
6724,@@24333829,poor-families,pk,"Founded six decades ago as a gift shop in the shoemaking hub of Franca , in Sao Paulo state , the unpretentious retailer became a national player in the 1990s selling appliances , furniture , and electronics on credit to poor families ignored by bigger chains .",0
9916,@@8067709,homeless,ph,""" He was not a bum or a homeless guy , "" added Sisson .",0
3273,@@25363512,immigrant,hk,Lawsuit seeks release of immigrant child held in Chicago,0
2452,@@24057953,refugee,us,"Some debris has been quite enormous . Early last year , for example , the wreck of a homemade boat washed up at Trawalua strand was covered in live goose barnacles . It was the skeleton of a Cuban refugee craft , stuffed with polystyrene foam and plastic water bottles . <h> Commercial fishing",0
5486,@@4943352,women,ph,"There was the annual Tabuelan Triathlon which covered a 2K swim , 88K bike and 21K run and was won by Cebu 's elites Lorhiz Echavez-Lopez and Jorry Ycong . Lopez did it in a remarkable fashion as she won the women 's title eight weeks into her pregnancy .",0
2594,@@4176690,migrant,ie,""" Citizenship is the common thread that connects us all as Americans . This initiative emphasizes the importance of citizenship -- not only to immigrants and their families but also to our nation as a whole , "" said USCIS Director Alejandro Mayorkas . "" This effort marks a new milestone in USCIS 's outreach to lawful permanent residents . """,0
9848,@@15201516,poor-families,bd,"Prime Minister Sheikh Hasina on Sep 7 inaugurated the programme that aims to serve five million poor families in March , April , September and November .",0
7879,@@8769404,women,za,"It will be interesting to see on a % ratio basis how many Males vs Females sign this petition , because I am of the belief that its the men who are now complaining . The amount of rape , incest and violence and especially against women and children and the most vulnerable in our country is way too high .",0
6698,@@21911177,women,ke,"I 've read through countless conversations on my WhatsApp groups about the supposedly terrible lyricism , about how Sauti Sol are not what they used to be , and of course , how there are only skinny and relatively ' light ' women in the video .",0
8380,@@3172947,refugee,gb,Rescue teams search for survivors on the rubble of a building following Syrian government air raids in the northern Syrian city of Aleppo <h> 17/20 Syria refugee crisis,0
8642,@@19817697,immigrant,ph,The United Methodist Church where undocumented immigrant Rosa Sabido lives in sanctuary while facing deportation is seen in Mancos . Reuters,0
5299,@@24115328,in-need,gh,"Kotoko are yet to drop points at home but coach Paa Kwesi Fabin needs a win to keep pace with the league leaders after blaming his players for the defeat against Ashgold . The Porcupine Warriors have won two of their last three encounters at home to Ebusua Dwarfs , having said that , a win for the visitors will push them up into mid-table position .",0
6935,@@22940197,vulnerable,us,"Many of the devices are vulnerable based on Siemens ' alerts and do not have the firmware updates required to mitigate the threat . The only good news , as security researcher Kevin Beaumont said in an exchange with Ars on Twitter , is that "" I 've seen no evidence of anybody trying to wipe them , etc. , yet . """,0
5521,@@9431244,disabled,bd,"The limit of perquisite disallowance raised from Tk4,50,000 to Tk4,75,000 ( increased to Tk25,00,000 for disabled employees ) .",0
3898,@@3285016,women,ph,"This despite the fact that women worked more than men , on average doing almost two and a half times as much unpaid care and domestic work as men . According to UN Women , if paid and unpaid work were combined , women in almost all countries worked longer hours than men each day .",0
6325,@@16598158,immigrant,hk,"The majority of foreign nationals who entered Hong Kong illegally through mainland China came from visa-required countries , such as Vietnam , Pakistan , and Bangladesh , the Immigration Department said today . About half of all non-refoulement claimants pending screening were non-ethnic Chinese illegal immigrants who entered Hong Kong illegally . In recent years , such illegal arrivals has "" in ...",0
8199,@@10206059,refugee,bd,"Nahles said on Sunday that refugees who did not integrate should have their benefit payments reduced . The minister , who is also responsible for social affairs , said payments should also be dependent on migrants learning the German language .",0
8321,@@2889824,homeless,gb,""" Then , driving past the queue of homeless people I just thought something is not right here . It really struck me the contrast between those who had comfortable homes and those who had nothing . """,4
8259,@@19585866,homeless,pk,"Whilst rioting increases at Moria Camp BPCA is pressuring the Greek government to change a policy that is preventing homeless Christian refugees who fled persecution , bullying and threats inside the Moria refugee camp on the Greek island of Lesbos from being able to apply for asylum and gain help via the United Nations .",0
8436,@@2468241,poor-families,gb,The schools -- overseen by the King Edward VI charitable foundation in the city -- have been set a target to ensure at least one-in-five places are awarded to pupils from poor families . It coincides with a move to expand the schools to take an additional 130 children .,0
7835,@@4652879,vulnerable,jm,"Ronald Jackson , Executive Director of the Caribbean Disaster Management Agency ( CDEMA ) , reflected that older people are considered in the Comprehensive Disaster Management strategy 2014-2024 amongst other vulnerable groups . He encouraged CDEMA participating States that strategies , programmes and plans should be integrative to increase resilience since ? we are not only planning for older people , we are actually planning for ourselves ? , said Jackson .",0
5890,@@14434649,migrant,hk,Intolerant Hungary breeding racism towards migrants,0
4958,@@1832216,homeless,tz,"This is because it has has proved to be the most appropriate survey to give extensive data on the informal sector . Moreover , in such combined surveys it is possible to cover easily all persons ( excluding the homeless ) employed in the informal sector regardless of the business size , the kind of activities performed and type of workplaces used and jobs ( main or secondary ) which are either performed inside business owners ' home or performed without any fixed location ( Bugheri , et al . 2002 ) .",0
3857,@@23482625,disabled,ke,Six other nominated senators will be nominated to represent the youth and the disabled .,3
821,@@25280012,refugee,tz,""" We have a wave of refugees fleeing wars and hunger , war and hunger in so many countries of Africa , wars and persecution in the Middle East , "" he said , congratulating in particular Italy and Greece which had been "" extremely generous "" in their welcome , just like Turkey or Lebanon .",4
4361,@@17371783,women,ke,"Our lady politicians should stop being women and start being leaders . We are an African society , so the way we look at you is directly proportional to the way you present yourself .",1
2747,@@14036288,disabled,au,"To attract visibility to the Paralympics and highlight the relevance of Brazilian disabled athletes in the panorama of the national sport , @cleopiresoficial and @vilhenap accepted the invitation to be ambassadors of the Brazilian Paralympic Committee and star in the campaign We Are All Paralympics .",0
9969,@@22950788,refugee,my,"At least 152 Somalis and Ethiopians were aboard the overcrowded vessel which left Aden in southern Yemen on Tuesday , the UN refugee and migration agencies said in a joint statement .",0
7546,@@25379202,refugee,ph,""" No doubt Australia is held up as an example by the United States and some European leaders . But Australia effectively is violating its human rights obligations as a signatory to UN conventions ( to resettle refugees ) , "" he added .",0
6425,@@14761234,homeless,nz,"Tens of thousands in the impoverished Caribbean nation have also been left homeless by the monster storm , which is now ploughing northward over waters just off the US southeast where it has caused flooding and widespread power outages .",0
3464,@@23079659,refugee,ng,"The senate in its resolution agreed to call on the Nigerian military authorities to increase military presence and intensify border patrol within the area to prevent further acts of trespass by the Cameroon soldiers ; it also agreed to call on the UN High Commission for Refugees ( UNHCR ) to intensify ongoing efforts aimed at protecting the Cameroonian refugee and assist in their voluntary repatriation , local integration or resettlement .",0
3297,@@1890067,women,tz,""" We believe in the ability of young women to achieve great things , both for themselves and for Tanzania , "" he added .",3
10374,@@3378936,poor-families,us,""" The study finds that the Clean Power Plan will inflict severe and disproportionate economic burdens on poor families , especially minorities , "" said Alford in his prepared statement . "" The EPA 's proposed regulation for GHG greenhouse gas emissions from existing power plants is a slap in the face to poor and minority families .",0
1428,@@4113115,women,ie,Averil Power ( right ) will be one of at least two Fianna F ? il women to win election to the Seanad .,0
4471,@@25636545,migrant,tz,"Anyway . Life must go on . Football is only a sport . We must work and buy , and cook and eat . That is why you have this heavy bag of shopping . It is mid afternoon . As usual , these days , London is littered with so many folks ( foreign , immigrants , local , etc ) ; begging for cash . Some have become really demanding . Like this chap who rushes at you , specifically asking for a specific amount of dosh or money .",0
2108,@@70027515,homeless,jm,"Twenty-one people , including three children , were left homeless as the result of a fire that destroyed their homes at a tenement yard , along with another building , at the intersection of Duke and Sutton streets in downtown Kingston on Thursday .",0
6735,@@9196563,immigrant,ie,"If beef and grain went one way , people went the other . Huge immigrant flows took place from Europe - including a not insignificant number from Ireland .",0
7696,@@20065315,homeless,us,"Durkan responded , "" We do n't want to criminalize being homeless , nor do we want to take the last possession , the cars and vehicles that they have . But it is the wrong direction in my view to simply say , ' Well then let 's let them park anywhere for as long as they want . ' """,0
7842,@@21747791,homeless,au,""" In the main it was a financial decision but at the same time , I 've always thought about supporting homeless people in the past , "" he said .",3
3175,@@21562241,migrant,ie,"I 'm from Galway and moved to the US just over 15 years ago to do my PhD . I now live in Cincinnati , Ohio with my family . I watched the election results last year with a deep sense of foreboding . The Trump administration has more than justified that foreboding in the past year . Just as so many of us feared then , this administration has brought us closer to nuclear war , sabotaged our already-weak efforts to combat climate disaster , relentlessly attacked the most vulnerable ( the poor , immigrants , people of color , LGBTQ people ) , and emboldened white supremacists and nazis .",0
194,@@7480261,poor-families,ie,"Sadly , many of the bodies of civilians killed in the Rising were never claimed from the authorities who laid them out in City Hall , as poor families had no means to bury their loved ones .",1
8356,@@15449452,in-need,in,"As has been the tradition for centuries , the shrine remains open all night , giving refuge to anyone in need of it . At the courtyard , facing the room housing the grave of Bulleh Shah , devotees sang Bulleh Shah 's poetry :",0
8612,@@17603709,hopeless,au,"And yet it is some of those "" friends "" who are the very reason why the bust-ups are in the media , with various camps intentionally leaking usually damaging titbits to journalists in order to gain the upper hand in a hopeless game of schadenfreude .",0
7790,@@1872744,in-need,gh,"As a child , I have always been told to give to those who are in need . I have been raised up to believe that if I do n't give to the needy , I will find my way to hell . Due to these teachings that has been imbued in me , I have been generally been sympathetic to the needy . After all it is said in the Holy Scriptures that "" there is blessing in giving than receiving "" . Growing up , I have however disabused my mind of this notion . I am just tired of seeing a familiar face beg on the street for far too long , I am tired of giving money to a beggar who asks me for money today and yet shamefully ask me for help again when he or she meets me on the next day .",4
792,@@20799556,immigrant,ph,"Answer : Though the wording is slightly different , the following actions that are sufficient to trigger the application of the rule : * Engaging in unauthorized employment ; * Enrolling in a full course of academic study without authorization and/or the appropriate change of status ; * A nonimmigrant in a status prohibiting immigrant intent marrying a USC or LPR and taking up residence in the United States . * Undertaking any other activity for which a change of status or an adjustment of status would be required , without changing or adjusting status .",0
5852,@@14172307,hopeless,pk,""" The people of Khyber Pakhtunkhwa are resilient . I did not see hopelessness on any face , "" he said .",3
7687,@@10061213,refugee,sg,"BERLIN - German ministers outlined plans on Tuesday to speed up the deportation of foreigners who commit crimes , responding to sexual attacks on women by migrants in Cologne which have deepened doubts about the country 's open-door refugee policy .",0
894,@@40042424,vulnerable,lk,We are all taking of miles electric fences ......... why ca n't the authorities confine the railway line between two electrical fences in this vulnerable stretch and have a proper under-crossing for elephants to pass .......... we have become a set of reporters after an incident without any proactive solutions ? ? ? ?,0
5654,@@10104113,vulnerable,bd,""" Although the country has become able to mitigate most natural and man-made disasters , there is no preparation for earthquake disaster at the national level , including in the most vulnerable Dhaka city , "" Annisul Huq said as the chief guest of the event .",0
4580,@@21367593,homeless,jm,"Old BC : As usual , Old GB has it assy-versy . I think there should be more focus on preventing homelessness than curing it . Are there systems for actually going out , picking up the homeless , and placing them where they belong ? Homeless people are n't voluntarily walking into these shelters .",4
9356,@@21541886,hopeless,za,"Mugabe is a terrible , ruthless and hopeless dictatorial President , but he is NO fool ! ....",0
1819,@@3165080,vulnerable,ca,"My sister was stunned . The United States really is different from Canada , and my sister realized that there is something admirable about societies that strive to care for all their citizens , especially the most vulnerable .",1
1170,@@10273019,migrant,za,"Brussels said Athens must treat asylum seekers better so that other overstretched European Union states can send back migrants who had originally landed in Greece , in line with EU rules .",0
9072,@@20703190,homeless,pk,"Similarly , the Tehsil Headquarters Hospital too waits for the arrival of builders to reconstruct the hospital over a decade after it was razed to the ground by the powerful tremblor which claimed 74,500 lives , and injured over 100,000 and left 3.3 million homeless .",0
8193,@@23555641,homeless,ca,"It is difficult to imagine the kind of world we would be living in if people would practice these moral values -- no school shootings , no mothers or fathers killing their own children , no broken homes or homeless children , no sexually transmitted diseases , nor rural or urban crimes . Everyone could leave their homes and vehicles unlocked . Many non-Christians practice these values and I would like to live in a world where everyone practiced them .",1
6072,@@14474020,migrant,za,"With the closure of the Balkans route popular with migrants seeking to reach northern European countries , as well as an EU deal with Turkey to halt departures , asylum seekers have been turning to other options .",0
2622,@@24959240,poor-families,gh,He added that the Department of Social Welfare and Community Development had programmes such as the Livelihood Empowerment Against Poverty ( LEAP ) to cushion poor families to make a living instead of pushing their children into child labour activities .,0
6154,@@17687798,migrant,gh,"ICE , Spreading Fear among Immigrants in America",0
3923,@@18417308,disabled,lk,"National Integration and Reconciliation Ministry Secretary V. Sivagnanasothy said the project would also provide livelihood support to conflict-affected vulnerable families specially the refugee returnees , internally displaced persons ( IDPs ) and war victims . He said assistance would be prioritized to families headed by women , families with disabilities , disabled ex-combatants , families with missing persons and those living under extreme poverty .",0
784,@@22140242,women,za,Phamotse is now on a mission to educate young women about the realities and dangers of the blessee life .,1
7355,@@20400671,hopeless,bd,""" We are all aware of a long-standing history of discrimination , hopelessness and extreme poverty in that State . """,0
1189,@@25692924,homeless,in,Paul Sheehan from Cork Simon said the group do not engage with the local homeless services and appear not to speak English .,0
1982,@@24821835,immigrant,ng,"AS African immigrants work relentlessly to pass down their culture to their children in the Diaspora , they recognize the existence of a significant clash between their home culture and the new one . The seemingly significant difference seems to frustrate many sometimes . In any case , the American culture and law , favorable to women as many may ... <h> Columnists",0
9095,@@20270509,vulnerable,au,""" While the writing process was going on , I was on a never ending journey of self-discovery. "" he says . "" Through writing this album , I realised that the confidence I had in myself was almost put on for most of the early stuff that I 'd put out . I 'd always put on this confidence when I 'd perform , but when I wrote this album I realised how vulnerable I actually was and how insecure I actually was about my creativity and my music . I address things like that ; most of the album is about that . """,0
631,@@4522068,vulnerable,bd,"Participants also hope that member countries could also give a boost to the so-called Green Fund , serving as the main vehicle for providing up to $100 billion a year in aid to poor and vulnerable countries by 2020 . Much to the disappointment of the vulnerable and affected countries , the fund promised in Copenhagen to initiate the mitigation effort through mobilising "" fast start "" contribution of $30 billion earmarked for 2010 , 2011 and 2012 is yet to be made available .",0
9121,@@4779923,in-need,ca,"Using broad vowels , clear diction , and skilled ornaments , perhaps at times in need of somewhat greater clarity ( they were difficult to execute at high velocity ) , her technique was nevertheless excellent throughout the aria -- particularly in her polished cadenza -- as it was throughout the entire recital . Such command of style was truly an enjoyable experience and a splendid beginning to the recital .",0
8382,@@9222273,homeless,pk,"The unrest has left at least 20,000 people dead in Nigeria and made more than 2.6 million homeless .",0
6114,@@16834229,refugee,ke,"In September 2013 , Kenya , Somalia and UNHCR signed a tripartite agreement , to last three years , that all refugees should voluntarily leave the camp .",0
7912,@@4925131,hopeless,lk,Let us follow in Mary 's footsteps and bring hope to the hopeless,4
8755,@@1856559,immigrant,tz,"In September this year , a major operation was launched to evict illegal immigrants in Kigoma , Geita and Kagera regions .",0
7336,@@23432563,disabled,ng,""" It should have come earlier but be assured that before the end of March the Senate will work assiduously to ensure it is transmitted for assent because we must provide the best of opportunities for the disabled , ' ' Saraki said .",1
6342,@@4721534,homeless,jm,"Homelessness affects all types of people - individuals and families , men and women , the young and old , and FFP is adamant that everyone deserves a place to rest their heads and protect their families from the elements and other hazards of homelessness .",4
9022,@@16502955,migrant,gb,""" The night he was elected , it felt as though somebody in my family had died . There was such grief , "" she said . "" I am very worried about what will happen to immigrants in this country . "" <h> In pictures : Protests , pomp and Donald Trump <h> In pictures : Protests , pomp and Donald Trump <h> 1/30",1
743,@@8381431,vulnerable,ie,"However , despite Fianna F ? il arguing the move would allow Fine Gael 's offer of waivers and allowances for vulnerable people once all homes are metered , it is understood that Fine Gael rejected the offer because it would mean the charges system would be frozen for a number of years -- handing its rival victory .",0
3596,@@14658329,disabled,ke,"In partnership with Association of Persons with Disabilities of Kenya ( APDK ) that aids in identification , assessment of persons living with disability through their nationwide distribution network and fabrication of the devices in their workshops in major towns , Kenya Re targets the disabled to get through their daily operations with minimal dependency .",0
4602,@@20093385,hopeless,bd,"England rout Windies in just three days in day-night Test <h> Stuart Broad hogged the limelight in the dark as England routed a hopelessly outclassed West Indies in the landmark day-night Test match at Edgbaston , wrapping up victory by an innings and 209 runs on Saturday .",0
1919,@@4569413,poor-families,pk,"ISLAMABAD : The government launched on Friday a four-year literacy programme under which more than three million children of poor families , especially girls , will get free education .",0
10269,@@15357075,homeless,gb,Veterans left on scrapheap : The homeless plight of former servicemen and women,4
9629,@@4536289,homeless,jm,"Businessman and former Member of Parliament for north east St Ann , Manley Bowen , presented visual evidence at the meeting that the town was unsightly to visitors . He pointed to unpaved sidewalks , dirty drains , homeless people roaming the town , roadways riddled with potholes , an unkempt market and transportation centre as well as several dilapidated public buildings .",1
5791,@@14029475,vulnerable,ke,Your immune system rejuvenates itself whilst you sleep . It produces protective substances that fight off foreign organisms like bacteria and viruses . Inadequate sleep over prolonged periods can be harmful to your body 's defence system and weaken your immunity making you more vulnerable to respiratory infections like the common cold .,0
5007,@@19042217,poor-families,za,"By now we all know that 17-million South Africans receive some form of social grant . We know this because of the fiasco earlier this year when it was unclear if grant beneficiaries would receive these monies on time . Thanks to the Constitutional Court , millions of poor families were able to continue with life as normal when the South African Social Security Agency and Cash Paymaster Services were instructed to administer the payment of grants for a further 12 months .",0
2739,@@25861410,poor-families,ie,""" Finding a place is not a constraint because of the many institutions that we currently have . The biggest challenge is the affordability of fees to the students of poor families . """,0
9612,@@4235385,women,za,The women also make the so-called sheswe headbands for a well-known Japanese group .,0
5344,@@428932,disabled,ph,"Mrs. Aviva Dankner , owner of Castra Mall , also reiterated her appreciation for the Philippines ' Open Door Policy and noted the kindness of the Filipino people . She thanked them for their good work in taking care of the elderly and disabled in Israel .",0
9771,@@59462,women,in,"Clinton , who herself made a historic bid in 2008 to become the first US woman President , also feels that women across the world still encounter "" double standards "" in politics .",0
4764,@@15180584,vulnerable,ph,""" Our temporary status makes us vulnerable to exploitation and in most cases , we are left with no choice but to be exploited because Canada 's current immigration laws was designed to allow these evil things to happen to migrant workers , "" it said .",0
4313,@@136151,homeless,ca,"As a little girl , I would cry walking down the streets of Toronto because I did n't know how to help the homeless people . I began to feel like that little girl again , heartsick over people 's hardships . But there was one major difference : no longer did I feel that all was hopeless .",3
5093,@@15898413,refugee,in,"Directed by Debutante Sankalp Reddy , the film also stars Taapsee Pannu in the lead role . The 29-year-old actress will be seen portraying a refugee .",0
5271,@@25942909,in-need,au,"Practical Motoring Says : The Carnival is never going to be a vehicle that tugs at the heart strings but it is a vehicle that if you ? ? ? re in need of seven , or more , seats should be at the top of your list . Not a single other seven-seater ( and remember the Carnival offers eight ) is as roomy either for passengers or luggage . And , in our Platinum spec , it ? ? ? s got an impressive safety suite , all the bells and whistles you ? ? ? d want , like heated and ventilated seats and automatic sliding doors , and it ? ? ? s good to drive . And , I don ? ? ? t mean good for a seven ( -plus ) seater , I mean , good for a large SUV . <h> You Might Also Like <h> Isaac Bober",0
1231,@@1231966,homeless,za,"A harrowing journey Night falls early in this part of Morocco now and a cold winter looms , prompting the homeless Africans to take their chances before conditions worsen , and amid sometimes harsh treatment by authorities .",4
1821,@@20641310,hopeless,sg,""" People are in fear . The government of India is accusing us of being a security threat . So people are feeling helpless and hopeless . We are like birds in a cage - stuck , "" said Mr Ali .",1
